2023-06-17 00:43:16.487  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:16.487  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:16.487  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:37.647  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:37.647  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:37.647  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:37.648  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:37.647  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:37.648  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:37.648  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:37.648  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:37.711  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:37.711  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:58.855  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:58.855  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:58.855  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:58.855  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:58.856  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:58.856  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:58.934  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:58.934  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:43:59.045  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:43:59.045  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:20.256  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:20.256  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:20.257  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:20.257  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:20.349  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:20.349  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:20.381  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:20.381  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:20.490  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:20.490  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:42.069  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:42.069  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:42.149  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:42.149  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:42.210  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:42.210  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:42.321  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:42.321  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:44:42.400  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:44:42.400  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:04.097  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:04.097  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:04.300  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:04.300  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:04.301  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:04.301  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:04.425  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:04.425  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:04.550  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:04.550  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:26.320  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:26.320  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:26.320  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:26.320  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:26.320  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:26.321  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:26.382  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:26.382  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:26.585  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:26.585  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:48.284  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:48.284  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:48.284  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:48.284  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:48.392  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:48.392  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:48.469  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:48.469  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:45:48.732  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:45:48.732  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:10.474  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:10.474  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:10.474  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:10.474  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:10.474  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:10.474  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:10.584  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:10.584  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:10.912  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:10.912  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:32.452  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:32.452  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-2-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-3, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:32.577  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:32.577  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-4-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-5, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:32.735  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:32.735  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-1, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:32.751  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:32.751  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-3-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-4, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
2023-06-17 00:46:33.051  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Connection to node -1 (/172.101.203.33:9092) could not be established. Broker may not be available.
2023-06-17 00:46:33.051  WARN 11764 --- [org.springframework.kafka.KafkaListenerEndpointContainer#0-1-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-ship-consumer-1-2, groupId=ship-consumer-1] Bootstrap broker 172.101.203.33:9092 (id: -1 rack: null) disconnected
